"Site","Startdate","Enddate","Midpoint","Year","Duration","Method","Sp..Abacoproeces.saltuum","Sp..Acartauchenius.scurrilis","Sp..Aelurillus.v.insignitus","Sp..Agalenatea.redii","Sp..Agelena.labyrinthica","Sp..Agroeca.brunnea","Sp..Agroeca.cuprea","Sp..Agroeca.dentigera","Sp..Agroeca.lusatica","Sp..Agroeca.proxima","Sp..Agyneta.affinis","Sp..Agyneta.conigera","Sp..Agyneta.decora","Sp..Agyneta.fuscipalpa","Sp..Agyneta.innotabilis","Sp..Agyneta.mollis","Sp..Agyneta.ramosa","Sp..Agyneta.rurestris","Sp..Agyneta.saxatilis","Sp..Agyneta.subtilis","Sp..Allagelena.gracilens","Sp..Allomengea.vidua","Sp..Alopecosa.barbipes","Sp..Alopecosa.cuneata","Sp..Alopecosa.fabrilis","Sp..Alopecosa.pulverulenta","Sp..Alopecosa.trabalis","Sp..Amaurobius.fenestralis","Sp..Amaurobius.ferox","Sp..Amaurobius.similis","Sp..Anelosimus.vittatus","Sp..Antistea.elegans","Sp..Anyphaena.accentuata","Sp..Aphileta.misera","Sp..Apostenus.fuscus","Sp..Araeoncus.crassiceps","Sp..Araeoncus.humilis","Sp..Araneus.diadematus","Sp..Araneus.marmoreus","Sp..Araneus.quadratus","Sp..Araneus.sturmi","Sp..Araneus.triguttatus","Sp..Araniella.cucurbitina","Sp..Araniella.opisthographa","Sp..Arctosa.cinerea","Sp..Arctosa.figurata","Sp..Arctosa.leopardus","Sp..Arctosa.lutetiana","Sp..Arctosa.perita","Sp..Argenna.subnigra","UIDN","OIDN","TERRID","NAAM","NISCODE","NUTS2","LENGTE","OPPERVL","geometry"
"GENK-BERM-BODEM-55","1999-03-29","1999-04-13","1999-04-06",1999,16,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(234258.168872747, 176941.435580129)
"ZIEPBEEK-BODEM-NH01","2001-09-11","2001-09-27","2001-09-19",2001,17,"Bodemval",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(242767.16237761, 177487.6357013)
"ABEEK-BODEM-24","2012-04-15","2012-04-29","2012-04-23",2012,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(236996.470328065, 192295.399778037)
"ZOREN-BODEM-01","2015-09-26","2015-10-18","2015-10-08",2015,23,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(228695.948407997, 218853.473557116)
"TEUT-BODEM-27K92","1999-08-23","1999-09-06","1999-08-31",1999,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(223534.900554313, 187135.978319635)
"FRC-BODEM-10","2019-01-17","2019-02-15","2019-02-01",2019,30,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(246485.804328414, 193031.383675146)
"ELERWEERT-BODEM-A2","2005-11-08","2005-11-15","2005-11-12",2005,8,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(250743.614449823, 203235.191582203)
"TEUT-BODEM-GH02","2001-06-28","2001-07-24","2001-07-12",2001,27,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(226132.616955988, 196575.48929187)
"RECTORAAT-BODEM-03","2019-02-01","2019-03-30","2019-03-02",2019,58,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(213562.952380273, 186861.254540722)
"TAPUIT-BODEM-03","2024-05-10","2024-05-26","2024-05-18",2024,17,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(240128.221603871, 191418.65783021)
"HOCHTERBAMPD-BODEM-05","1995-03-12","1995-04-30","1995-04-06",1995,50,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(243077.801190962, 182114.391788799)
"GENK-BERM-BODEM-57","1999-06-07","1999-06-23","1999-06-15",1999,17,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(217234.900208641, 192723.311116986)
"MATEN-BODEM-A04","1980-07-15","1980-07-31","1980-07-23",1980,17,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(232008.474081597, 173401.791119467)
"ECOKIK-BODEM-04","2013-06-18","2013-07-09","2013-06-29",2013,22,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(239189.343846042, 188287.474458491)
"GROENEDELLE-BODEM-04","2016-02-18","2016-03-20","2016-03-05",2016,32,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(211316.763840095, 182161.113472032)
"FRC-BODEM-09","2020-10-22","2020-11-05","2020-10-30",2020,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(245721.659573716, 186193.44039856)
"STAMPROOIERBROEK-BODEM-06","1978-07-29","1978-08-26","1978-08-12",1978,29,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(241928.864968625, 204294.673507946)
"APS-BODEM-12","2022-05-17","2022-06-02","2022-05-25",2022,17,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(229665.315306634, 188439.928330807)
"ZWB-BODEM-05","2017-04-01","2017-04-21","2017-04-11",2017,21,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(214137.14073791, 201732.037172126)
"ABEEK-BODEM-24","2012-01-02","2012-01-22","2012-01-12",2012,21,"Bodemval",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(226321.331507273, 189481.549568704)
"LANAKEN-BODEM-NHP2","2001-12-11","2002-01-03","2001-12-23",2001,24,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(237692.670326663, 182756.290183255)
"ABEEK-BODEM-E","1991-05-01","1991-06-30","1991-05-31",1991,61,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(234096.211337822, 184049.720876877)
"ZONHOVEN-BERM-BODEM-29","1999-07-08","1999-07-19","1999-07-14",1999,12,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(219381.414326768, 183953.131601049)
"NZ-BODEM-19","2011-08-01","2011-08-22","2011-08-12",2011,22,"Bodemval",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(220866.860102921, 188291.656847645)
"HAAGDOORN-BODEM-13IB","2020-06-09","2020-06-23","2020-06-17",2020,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(225761.504142913, 191210.120586282)
"ABEEK-BODEM-12","2006-05-21","2006-06-06","2006-05-29",2006,17,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(240537.350641937, 204791.04149307)
"GENK-BERM-BODEM-60","1999-07-08","1999-07-19","1999-07-14",1999,12,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(229375.143526192, 186186.357900789)
"MAASMECHELEN-BODEM-04B96","1999-10-21","1999-11-19","1999-11-05",1999,30,"Bodemval",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(241791.986653297, 189901.980392574)
"ELERWEERT-BODEM-A2","2005-09-20","2005-09-27","2005-09-24",2005,8,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(247040.141734953, 188716.302420991)
"NZ-BODEM-27","2012-06-13","2012-07-01","2012-06-23",2012,19,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(214731.148886377, 189594.810182601)
"MECHELSEHEIDE-BODEM-06","2023-04-15","2023-05-01","2023-04-23",2023,17,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(243655.551507419, 188797.106469172)
"NZ-BODEM-11","2011-08-22","2011-09-10","2011-09-01",2011,20,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(222359.707773439, 206445.640312836)
"HAAGDOORN-BODEM-19IB","2020-09-29","2020-10-13","2020-10-07",2020,15,"Bodemval",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(224559.505821856, 190079.734316403)
"MECHELSEHEIDE-BODEM-07","2024-03-28","2024-04-15","2024-04-07",2024,19,"Bodemval",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(231173.867092315, 192915.459928359)
"MATEN-BODEM-A14","1980-02-17","1980-03-02","1980-02-25",1980,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(216129.949557831, 173252.043861919)
"FRC-BODEM-03","2018-08-16","2018-08-30","2018-08-24",2018,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(245225.618292206, 186373.343043172)
"MUNSTER-BODEM-02","2002-10-01","2002-10-27","2002-10-15",2002,27,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(228462.096455249, 182949.632828865)
"OUDSBERG-BODEM-C","1999-06-13","1999-07-11","1999-06-27",1999,29,"Bodemval",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(227259.555149972, 196906.138955027)
"FRC-BODEM-04","2019-02-15","2019-03-01","2019-02-23",2019,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(245760.940562103, 182830.521051868)
"KHLIM-BODEM-03","2012-09-13","2012-10-02","2012-09-23",2012,20,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(221627.78929644, 174728.540203124)
"HOUTHALEN-BERM-BODEM-63","1999-05-25","1999-06-07","1999-06-01",1999,14,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(229248.165454767, 188889.049290013)
"BREEDVEN-BODEM-13","2019-03-06","2019-03-26","2019-03-16",2019,21,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(240655.194929608, 183112.908057441)
"MATEN-BODEM-A02","1980-05-15","1980-06-01","1980-05-24",1980,18,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(223799.011764774, 186034.746076288)
"BERGERVEN-BODEM-02","2014-03-08","2014-04-02","2014-03-21",2014,26,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(244572.133433057, 194995.110020968)
"OUDSBERG-BODEM-08","2001-03-14","2001-04-02","2001-03-24",2001,20,"Bodemval",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(237393.657973552, 190441.991951481)
"BRANDSTRAAT-BODEM-M33","1991-04-01","1991-05-01","1991-04-17",1991,31,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(237216.679510214, 210807.978222154)
"HOUTHALEN-TUIN-BODEM-04","2005-05-04","2005-05-25","2005-05-15",2005,22,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(229355.09551609, 194983.336114415)
"MATEN-BODEM-A11","1979-04-03","1979-04-15","1979-04-09",1979,13,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(224804.285858621, 178874.458639228)
"FRC-BODEM-08","2020-11-19","2020-12-04","2020-11-27",2020,16,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(238291.617882959, 194190.446442787)
"BALIMHEIDE-BODEM-08","2018-03-23","2018-04-24","2018-04-08",2018,33,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(213882.996812315, 205806.024212462)
"KALENHAAG-BODEM-09","1983-01-30","1983-02-28","1983-02-14",1983,30,"Bodemval",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(225945.356210598, 199747.336918569)
"WIEM-BODEM-WI01","2020-11-11","2020-12-20","2020-12-01",2020,40,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(240002.822911399, 184102.325320771)
"MECHELSEHEIDE-BODEM-04","2023-10-18","2023-11-24","2023-11-06",2023,38,"Bodemval",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(233837.655494891, 178291.505576921)
"NZ-BODEM-44","2011-08-01","2011-08-22","2011-08-12",2011,22,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(221046.630765218, 183456.737062172)
"NZ-BODEM-22","2011-08-01","2011-08-22","2011-08-12",2011,22,"Bodemval",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(227626.934983589, 188887.530665917)
"FRC-BODEM-06","2019-08-20","2019-09-02","2019-08-27",2019,14,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(244622.229954129, 200205.628381888)
"WIK-BODEM-03","2016-06-26","2016-08-07","2016-07-18",2016,43,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(227267.501001619, 191209.384295579)
"SCHAAFDIJK-BODEM-02","2020-02-24","2020-03-16","2020-03-06",2020,22,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(235109.057767607, 206087.257129201)
"ELERWEERT-BODEM-A9","2005-10-04","2005-10-11","2005-10-08",2005,8,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(236797.488870932, 205678.208178387)
"TIENDEBERG-BODEM-TBA","2012-05-20","2012-06-10","2012-05-31",2012,22,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(240569.012859174, 175182.88192668)
"GELLIKERHEIDE-BODEM-01","1997-07-17","1997-08-05","1997-07-27",1997,20,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(239543.523649641, 173682.767151109)
"FRC-BODEM-09","2018-08-16","2018-08-30","2018-08-24",2018,15,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(238993.757109594, 189479.862998672)
"SCHEMMERSBERG-BODEM-02","2008-04-14","2008-04-23","2008-04-19",2008,10,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(228704.754815597, 189081.592058813)
"OUDSBERG-BODEM-02","2000-06-06","2000-06-30","2000-06-18",2000,25,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(228263.183308468, 197086.19226026)
"ELERWEERT-BODEM-C2","2005-10-04","2005-10-11","2005-10-08",2005,8,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(242175.873463139, 196492.093866188)
"BREEDVEN-BODEM-10","2019-05-08","2019-06-11","2019-05-26",2019,35,"Bodemval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,355,"Limburg","70000","BE22",397732.62,2428024236.56,c(235477.450977984, 189255.345808448)
